LAMMPS data file - Dimer fluid system

2532 atoms
1266 bonds
1 atom types
1 bond types

0.0 30.0 xlo xhi
0.0 10.0 ylo yhi
0.0 10.0 zlo zhi

Masses

1 1.0

Atoms # molecular

124 62 1 1.491303 3.550689 5.155280 0 0 0
125 63 1 1.715286 3.416077 5.311612 0 0 0
126 63 1 2.034714 4.083923 5.938388 0 0 0
127 64 1 2.049018 4.161914 6.062802 0 0 0
128 64 1 1.700982 3.338086 5.687198 0 0 0
129 65 1 1.897873 4.025469 5.726479 0 0 0
130 65 1 1.852127 3.474531 6.523521 0 0 0
131 66 1 2.307748 3.895408 6.211259 0 0 0
132 66 1 1.442252 3.604592 6.538741 0 0 0
133 67 1 2.105060 3.974167 6.988382 0 0 0
134 67 1 1.644940 3.525833 6.261618 0 0 0
135 68 1 1.430914 3.858721 6.713159 0 0 0
136 68 1 2.319086 3.641279 7.036841 0 0 0
137 69 1 2.106726 3.817540 7.545674 0 0 0
138 69 1 1.643274 3.682460 6.704326 0 0 0
139 70 1 1.710577 4.143925 7.605246 0 0 0
140 70 1 2.039423 3.356075 7.144754 0 0 0
141 71 1 1.801695 3.507027 7.211701 0 0 0
142 71 1 1.948305 3.992973 8.038299 0 0 0
143 72 1 1.449510 3.898718 8.054071 0 0 0
144 72 1 2.300490 3.601282 7.695929 0 0 0
145 73 1 1.542031 3.416348 8.010837 0 0 0
146 73 1 2.207969 4.083652 8.239163 0 0 0
147 74 1 2.205525 3.971571 8.097720 0 0 0
148 74 1 1.544475 3.528429 8.652280 0 0 0
149 75 1 1.966586 3.310088 8.807522 0 0 0
150 75 1 1.783414 4.189912 8.442478 0 0 0
151 76 1 1.472069 3.683617 9.136658 0 0 0
152 76 1 2.277931 3.816383 8.613342 0 0 0
153 77 1 2.137992 3.666691 8.726102 0 0 0
154 77 1 1.612008 3.833309 9.523898 0 0 0
155 78 1 1.424531 3.828041 9.536902 0 0 0
156 78 1 2.325469 3.671959 9.213098 0 0 0
157 79 1 2.069564 3.617206 10.048952 0 0 0
158 79 1 1.680436 3.882794 9.201048 0 0 0
159 80 1 1.540686 3.646830 9.539120 0 0 0
160 80 1 2.209314 3.853170 10.210880 0 0 0
161 81 1 1.814287 6.640716 0.405855 0 0 0
162 81 1 1.935713 5.859284 -0.155855 0 0 0
163 82 1 1.728927 5.798346 0.275520 0 0 0
164 82 1 2.021073 6.701654 0.474480 0 0 0
165 83 1 1.719166 6.514341 1.000586 0 0 0
166 83 1 2.030834 5.985659 0.249414 0 0 0
167 84 1 1.851262 6.051947 1.317082 0 0 0
168 84 1 1.898738 6.448053 0.432918 0 0 0
169 85 1 1.627102 5.926004 1.387293 0 0 0
170 85 1 2.122898 6.573996 0.862707 0 0 0
171 86 1 1.550059 6.573981 1.217918 0 0 0
172 86 1 2.199941 5.926019 1.532082 0 0 0
173 87 1 1.729557 6.678406 1.799757 0 0 0
174 87 1 2.020443 5.821594 1.450243 0 0 0
175 88 1 1.775988 6.724270 1.897120 0 0 0
176 88 1 1.974012 5.775730 1.852880 0 0 0
177 89 1 1.772963 6.171486 1.657401 0 0 0
178 89 1 1.977037 6.328514 2.592599 0 0 0
179 90 1 1.827848 6.153981 1.901944 0 0 0
180 90 1 1.922152 6.346019 2.848056 0 0 0
181 91 1 2.203337 6.356866 2.284413 0 0 0
182 91 1 1.546663 6.143134 2.965587 0 0 0
183 92 1 1.675712 6.534319 3.213633 0 0 0
184 92 1 2.074288 5.965681 2.536367 0 0 0
185 93 1 1.446333 6.264169 3.351425 0 0 0
186 93 1 2.303667 6.235831 2.898575 0 0 0
187 94 1 1.619838 6.139319 2.977675 0 0 0
188 94 1 2.130162 6.360681 3.772325 0 0 0
189 95 1 2.184281 6.239405 3.998441 0 0 0
190 95 1 1.565719 6.260595 3.251559 0 0 0
191 96 1 2.267486 5.990344 3.757702 0 0 0
192 96 1 1.482514 6.509656 3.992298 0 0 0
193 97 1 2.331174 6.389780 4.212131 0 0 0
194 97 1 1.418826 6.110220 4.037869 0 0 0
195 98 1 1.739906 6.442269 4.799272 0 0 0
196 98 1 2.010094 6.057731 3.950728 0 0 0
197 99 1 1.835579 6.686548 4.832599 0 0 0
198 99 1 1.914421 5.813452 4.417401 0 0 0
199 100 1 1.598180 6.233953 4.477083 0 0 0
200 100 1 2.151820 6.266047 5.272917 0 0 0
201 101 1 2.074334 6.256935 5.567089 0 0 0
202 101 1 1.675666 6.243065 4.682911 0 0 0
203 102 1 1.411815 6.111308 5.413070 0 0 0
204 102 1 2.338185 6.388692 5.336930 0 0 0
205 103 1 1.478075 6.103387 5.387976 0 0 0
206 103 1 2.271925 6.396613 5.862024 0 0 0
207 104 1 2.276797 6.476788 5.725497 0 0 0
208 104 1 1.473203 6.023212 6.024503 0 0 0
209 105 1 2.341180 6.190249 6.244712 0 0 0
210 105 1 1.408820 6.309751 6.005288 0 0 0
211 106 1 1.814247 6.332412 5.900930 0 0 0
212 106 1 1.935753 6.167588 6.849070 0 0 0
213 107 1 2.187832 6.201598 6.992448 0 0 0
214 107 1 1.562168 6.298402 6.257552 0 0 0
215 108 1 1.922402 5.971253 6.480946 0 0 0
216 108 1 1.827598 6.528747 7.269054 0 0 0
217 109 1 1.849641 6.731832 7.174193 0 0 0
218 109 1 1.900359 5.768168 7.075807 0 0 0
219 110 1 1.714140 6.627201 7.633975 0 0 0
220 110 1 2.035860 5.872799 7.116025 0 0 0
221 111 1 2.295453 6.230176 7.865939 0 0 0
222 111 1 1.454547 6.269824 7.384061 0 0 0
223 112 1 1.875288 6.373263 7.405925 0 0 0
224 112 1 1.874712 6.126737 8.344075 0 0 0
225 113 1 2.359134 6.230749 8.103358 0 0 0
226 113 1 1.390866 6.269251 8.146642 0 0 0
227 114 1 1.630426 6.651991 8.492523 0 0 0
228 114 1 2.119574 5.848009 8.257477 0 0 0
229 115 1 2.006111 6.481365 9.030592 0 0 0
230 115 1 1.743889 6.018635 8.219408 0 0 0
231 116 1 1.782323 6.651563 8.619299 0 0 0
232 116 1 1.967677 5.848437 9.130701 0 0 0
233 117 1 2.080991 6.092874 9.535005 0 0 0
234 117 1 1.669009 6.407126 8.714995 0 0 0
235 118 1 1.874806 5.920626 9.731002 0 0 0
236 118 1 1.875194 6.579374 9.018998 0 0 0
237 119 1 2.197464 6.386102 9.960736 0 0 0
238 119 1 1.552536 6.113898 9.289264 0 0 0
239 120 1 1.426775 6.355849 9.722963 0 0 0
240 120 1 2.323225 6.144151 10.027037 0 0 0
241 121 1 1.575580 8.373836 0.061180 0 0 0
242 121 1 2.174420 9.126164 0.188820 0 0 0
243 122 1 2.096437 8.546826 0.755671 0 0 0
244 122 1 1.653563 8.953174 -0.005671 0 0 0
245 123 1 1.405302 8.788628 0.739529 0 0 0
246 123 1 2.344698 8.711372 0.510471 0 0 0
247 124 1 1.796100 8.562147 1.315126 0 0 0
248 124 1 1.953900 8.937853 0.434874 0 0 0
249 125 1 2.258946 8.988130 1.301364 0 0 0
250 125 1 1.491054 8.511870 0.948636 0 0 0
251 126 1 1.576880 8.374291 1.447057 0 0 0
252 126 1 2.173120 9.125709 1.302943 0 0 0
253 127 1 1.635565 9.165077 1.699881 0 0 0
254 127 1 2.114435 8.334923 1.550119 0 0 0
255 128 1 1.988749 8.722115 2.345647 0 0 0
256 128 1 1.761251 8.777885 1.404353 0 0 0
257 129 1 1.728274 8.836690 1.670928 0 0 0
258 129 1 2.021726 8.663310 2.579072 0 0 0
259 130 1 1.559348 8.407392 2.509940 0 0 0
260 130 1 2.190652 9.092608 2.240060 0 0 0
261 131 1 1.640100 8.758448 3.049235 0 0 0
262 131 1 2.109900 8.741552 2.200765 0 0 0
263 132 1 1.497538 8.528344 3.083844 0 0 0
264 132 1 2.252462 8.971656 2.666156 0 0 0
265 133 1 1.989699 9.198411 3.269901 0 0 0
266 133 1 1.760301 8.301589 2.980099 0 0 0
267 134 1 1.934116 8.635199 2.907505 0 0 0
268 134 1 1.815884 8.864801 3.842495 0 0 0
269 135 1 1.849111 8.509144 3.204830 0 0 0
270 135 1 1.900889 8.990856 4.045170 0 0 0
271 136 1 1.819980 8.777017 3.393889 0 0 0
272 136 1 1.930020 8.722983 4.356111 0 0 0
273 137 1 1.512205 9.068829 4.080814 0 0 0
274 137 1 2.237795 8.431171 4.169186 0 0 0
275 138 1 1.874104 8.434582 4.743423 0 0 0
276 138 1 1.875896 9.065418 4.006577 0 0 0
277 139 1 2.247423 8.439741 4.608720 0 0 0
278 139 1 1.502577 9.060259 4.641280 0 0 0
279 140 1 2.166411 8.681219 4.493459 0 0 0
280 140 1 1.583589 8.818781 5.256541 0 0 0
281 141 1 2.349880 8.663837 5.077143 0 0 0
282 141 1 1.400120 8.836163 5.172857 0 0 0
283 142 1 1.468269 8.764103 5.111189 0 0 0
284 142 1 2.281731 8.735897 5.638811 0 0 0
285 143 1 1.873279 8.979952 6.052018 0 0 0
286 143 1 1.876721 8.520048 5.197982 0 0 0
287 144 1 1.631354 9.093756 5.634805 0 0 0
288 144 1 2.118646 8.406244 6.115195 0 0 0
289 145 1 1.699150 8.791368 6.575100 0 0 0
290 145 1 2.050850 8.708632 5.674900 0 0 0
291 146 1 1.808262 9.088523 6.715842 0 0 0
292 146 1 1.941738 8.411477 6.034158 0 0 0
293 147 1 2.263584 9.023768 6.528674 0 0 0
294 147 1 1.486416 8.476232 6.721326 0 0 0
295 148 1 1.779653 8.654685 7.340885 0 0 0
296 148 1 1.970347 8.845315 6.409115 0 0 0
297 149 1 1.958391 8.419579 7.470098 0 0 0
298 149 1 1.791609 9.080421 6.779902 0 0 0
299 150 1 2.055823 8.342825 7.183332 0 0 0
300 150 1 1.694177 9.157175 7.566668 0 0 0
301 151 1 2.246383 8.626878 7.911602 0 0 0
302 151 1 1.503617 8.873122 7.338398 0 0 0
303 152 1 1.816858 8.275459 7.793422 0 0 0
304 152 1 1.933142 9.224541 7.956578 0 0 0
305 153 1 1.507142 9.047874 8.230720 0 0 0
306 153 1 2.242858 8.452126 8.019280 0 0 0
307 154 1 1.854103 8.772454 8.859029 0 0 0
308 154 1 1.895897 8.727546 7.890971 0 0 0
309 155 1 2.344180 8.701826 8.738025 0 0 0
310 155 1 1.405820 8.798174 8.511975 0 0 0
311 156 1 2.308158 8.754405 8.656871 0 0 0
312 156 1 1.441842 8.745595 9.093129 0 0 0
313 157 1 1.593717 9.089074 8.922186 0 0 0
314 157 1 2.156283 8.410926 9.327814 0 0 0
315 158 1 1.505303 8.879097 9.088848 0 0 0
316 158 1 2.244697 8.620903 9.661152 0 0 0
317 159 1 2.124343 9.038259 9.924933 0 0 0
318 159 1 1.625657 8.461741 9.325067 0 0 0
319 160 1 1.482738 8.715339 9.591885 0 0 0
320 160 1 2.267262 8.784661 10.158115 0 0 0
321 161 1 5.208284 1.445819 0.277405 0 0 0
322 161 1 6.041716 1.054181 -0.027405 0 0 0
323 162 1 5.345739 1.606989 0.202381 0 0 0
324 162 1 5.904261 0.893011 0.547619 0 0 0
325 163 1 5.848797 0.870052 0.423061 0 0 0
326 163 1 5.401203 1.629948 0.826939 0 0 0
327 164 1 5.769442 0.965077 1.239939 0 0 0
328 164 1 5.480558 1.534923 0.510061 0 0 0
